customerID,MonthlyCharges,tenure,TotalCharges,Churn_actual,churn_proba,churn_pred,risk_segment,expected_revenue_loss,retention_opportunity
3161-ONRWK,65.85,60,3928.3,0,0.02041783573404954,0,Low,16.134173797045946,4.840252139113784
2587-EKXTS,111.5,44,4915.15,0,0.30861838059327995,0,Medium,412.9313932338086,123.87941797014257
9752-ZNQUT,48.6,1,48.6,0,0.6002271401612627,1,Medium,350.0524681420484,105.01574044261451
9572-WUKSB,29.9,3,92.25,0,0.4723035534146711,0,Medium,169.46251496518397,50.83875448955519
3836-FZSDJ,24.85,71,1901.0,0,0.007833505475768904,0,Low,2.3359513328742874,0.7007853998622862
8805-JNRAZ,49.2,2,103.7,0,0.44103578440719193,0,Medium,260.38752711400616,78.11625813420184
3069-SSVSN,25.85,1,25.85,0,0.3156464565547995,0,Medium,97.91353082329881,29.374059246989642
8015-IHCGW,115.5,72,8425.15,0,0.02173288098291832,0,Low,30.12177304232479,9.036531912697436
8132-YPVBX,85.95,6,514.6,0,0.607942664916721,1,Medium,627.032064595106,188.1096193785318
0235-KGSLC,85.55,1,85.55,1,0.6461479141829128,1,Medium,663.3354487001783,199.00063461005348
1302-UHBDD,89.95,20,1648.45,0,0.5219063000476065,1,Medium,563.3456602713865,169.00369808141593
3722-WPXTK,88.35,1,88.35,1,0.9174999999999999,1,High,972.7334999999998,291.8200499999999
7531-GQHME,20.05,12,265.45,0,0.1086462144666479,0,Low,26.140279200675486,7.842083760202645
1335-NTIUC,24.95,9,190.25,0,0.5475148867317081,1,Medium,163.9259570874734,49.177787126242016
9367-TCUYN,20.1,12,223.6,0,0.1086462144666479,0,Low,26.205466929355477,7.8616400788066425
1536-HBSWP,49.9,1,49.9,0,0.4927385793291649,0,Medium,295.05186130230396,88.51555839069118
8573-JGCZW,19.65,17,351.55,0,0.02041783573404954,0,Low,4.814525666088881,1.444357699826664
2694-CIUMO,79.55,12,958.25,0,0.39899955976227164,0,Medium,380.8849797490645,114.26549392471934
2027-FECZV,106.7,12,1253.9,1,0.6823181145382763,1,Medium,873.640113854809,262.0920341564427
9103-TCIHJ,55.7,15,899.8,1,0.20326626186526,0,Low,135.8631694307398,40.75895082922194
1545-JFUML,99.0,71,6994.6,0,0.0886771742189699,0,Low,105.34848297213625,31.604544891640874
0524-IAVZO,85.0,30,2624.25,1,0.6232370432275959,1,Medium,635.7017840921478,190.71053522764433
5519-TEEUH,20.15,33,682.15,0,0.01098479170370477,0,Low,2.656122633955813,0.7968367901867439
6654-QGBZZ,19.9,1,19.9,0,0.3612240019867138,0,Medium,86.26029167442725,25.878087502328174
2294-DMMUS,70.45,62,4300.45,0,0.21817010801910613,0,Low,184.44100931935233,55.332302795805695
0017-IUDMW,116.8,72,8456.75,0,0.01766594001459621,0,Low,24.76058152445805,7.428174457337414
5018-LXQQG,66.3,30,1923.5,0,0.0886771742189699,0,Low,70.55155980861244,21.16546794258373
5808-TOTXO,20.55,3,57.4,0,0.05849526436954182,0,Low,14.424932193529013,4.327479658058704
1174-FGIFN,90.45,28,2509.25,0,0.20206490036409192,0,Low,219.3212428551854,65.79637285655562
0730-KOAVE,94.3,30,2679.7,0,0.27981913106232315,0,Low,316.6433287101249,94.99299861303746
1218-VKFPE,19.0,12,233.55,1,0.08770251534957417,0,Low,19.99617349970291,5.998852049910872
5313-FPXWG,24.6,51,1266.4,0,0.02041783573404954,0,Low,6.027345108691424,1.8082035326074273
2834-JKOOW,45.9,15,693.45,0,0.03176327611969643,0,Low,17.495212486728796,5.248563746018639
9430-NKQLY,25.1,72,1790.8,0,0.006704866255556001,0,Low,2.0195057161734677,0.6058517148520403
0363-QJVFX,108.15,32,3432.9,1,0.21961809185345366,0,Low,285.02035960741216,85.50610788222365
1658-TJVOA,74.1,6,450.9,0,0.5280458679341996,1,Medium,469.53838576709023,140.86151573012705
6685-GBWJZ,70.8,63,4448.8,0,0.02173288098291832,0,Low,18.4642556830874,5.539276704926221
6328-ZPBGN,95.15,11,997.65,1,0.6002271401612627,1,Medium,685.3393486361298,205.60180459083892
4003-FUSHP,61.55,19,1093.2,0,0.19229989063303263,0,Low,142.0326992215579,42.609809766467365
7690-KPNCU,73.05,64,4688.65,0,0.08622103386809268,0,Low,75.58135828877005,22.674407486631015
2969-WGHQO,69.45,7,477.05,0,0.10827067669172932,0,Low,90.23278195488723,27.06983458646617
1855-CFULU,20.05,4,91.45,0,0.16363547218008062,0,Low,39.3706946065274,11.81120838195822
9788-YTFGE,19.95,7,147.5,0,0.10827067669172932,0,Low,25.919999999999995,7.775999999999998
8266-VBFQL,90.4,4,356.65,0,0.591144680347362,1,Medium,641.2737492408183,192.3821247722455
2325-NBPZG,74.55,3,233.65,0,0.5253272077307964,1,Medium,469.9577200359705,140.98731601079115
9906-NHHVC,53.5,65,3517.9,0,0.10229946524064171,0,Low,65.67625668449197,19.70287700534759
2541-YGPKE,63.7,42,2763.35,0,0.03176327611969643,0,Low,24.279848265895957,7.283954479768787
5049-MUBWG,75.0,26,1908.35,0,0.07108725571153317,0,Low,63.97853014037985,19.193559042113954
2332-TODQS,25.05,48,1171.5,0,0.020373042900902843,0,Low,6.124136696011395,1.8372410088034186
4419-UJMUS,99.35,69,6856.45,0,0.1327842333105491,0,Low,158.30536295283662,47.49160888585099
2233-TXSIU,44.45,17,792.15,0,0.08622103386809268,0,Low,45.99029946524064,13.797089839572191
6770-XUAGN,21.0,1,21.0,1,0.3119706375435215,0,Medium,78.6166006609674,23.58498019829022
2919-HBCJO,76.65,4,333.6,1,0.607942664916721,1,Medium,559.1856631904,167.75569895712
9508-ILZDG,96.35,34,3190.25,0,0.4708892642606718,0,Medium,544.4421673381887,163.3326502014566
5442-BHQNG,70.35,2,139.25,0,0.6823181145382763,1,Medium,576.0129522932128,172.80388568796386
7250-EQKIY,50.45,1,50.45,1,0.47022775681834245,0,Medium,284.6758839778245,85.40276519334735
6838-HVLXG,20.3,12,246.7,0,0.09502392344497608,0,Low,23.147827751196175,6.9443483253588525
9767-FFLEM,69.5,38,2625.25,0,0.3878473786100905,0,Medium,323.46471376081547,97.03941412824464
2245-ADZFJ,80.55,31,2471.6,0,0.02041783573404954,0,Low,19.73588002053228,5.9207640061596845
1150-WFARN,108.75,67,7156.2,1,0.100060182439993,0,Low,130.57853808419088,39.17356142525726
9054-FOWNV,88.75,22,1885.15,0,0.6159209200655689,1,Medium,655.9557798698308,196.78673396094925
7997-EASSD,81.2,63,4965.1,0,0.10229946524064171,0,Low,99.68059893048127,29.904179679144377
7560-QJAVJ,79.6,70,5589.45,0,0.012638295458618842,0,Low,12.072099822072717,3.621629946621815
2668-TZSPS,20.45,1,20.45,0,0.34600911352316566,0,Medium,84.91063645858485,25.473190937575453
9139-WQQDY,100.45,49,4941.8,1,0.15557188173012657,0,Low,187.52634623749455,56.25790387124837
6726-NNFWD,89.45,71,6435.25,0,0.07121442011147894,0,Low,76.44155854766149,22.932467564298445
9330-DHBFL,66.25,23,1533.8,0,0.02173288098291832,0,Low,17.277640381420063,5.183292114426019
5727-MYATE,90.8,72,6397.6,0,0.00962802327940628,0,Low,10.490694165241083,3.1472082495723246
2824-DXNKN,71.45,72,5025.85,0,0.020373042900902843,0,Low,17.4678469832341,5.24035409497023
6166-ILMNY,69.75,2,144.55,1,0.607942664916721,1,Medium,508.84801053529554,152.65440316058866
5236-XMZJY,59.65,42,2536.55,0,0.12464296771340115,0,Low,89.21943628925254,26.765830886775763
1709-EJDOX,19.75,47,948.9,0,0.00823754224071968,0,Low,1.9522975110505643,0.5856892533151693
4962-CHQPW,19.85,29,535.05,0,0.010939998870558073,0,Low,2.605907730966933,0.7817723192900798
0301-FIDRB,63.8,72,4684.3,0,0.00962802327940628,0,Low,7.371214622713447,2.2113643868140342
1820-TQVEV,69.55,1,69.55,1,0.8529179566563467,1,High,711.8453266253869,213.55359798761606
9115-YQHGA,51.1,40,2092.9,0,0.22006136097418888,0,Low,134.94162654937261,40.48248796481178
1541-ETJZO,62.05,1,62.05,1,0.30037662235152174,0,Medium,223.66043300294308,67.09812990088292
6230-BSUXY,85.0,1,85.0,1,0.8420812473009042,1,High,858.9228722469222,257.67686167407663
6797-LNAQX,98.3,70,6859.5,1,0.10229946524064171,0,Low,120.67244919786096,36.20173475935829
9588-YRFHY,19.9,49,1022.6,0,0.010939998870558073,0,Low,2.6124717302892675,0.7837415190867802
1092-GANHU,76.65,17,1313.55,1,0.6268200483345602,1,Medium,576.5490804581284,172.9647241374385
5951-AOFIH,66.4,33,2245.4,0,0.20326626186526,0,Low,161.96255745423917,48.58876723627175
7029-RPUAV,100.45,17,1622.45,1,0.4806261063659349,0,Medium,579.3467086134979,173.80401258404936
4700-UBQMV,75.9,21,1549.75,0,0.10229946524064171,0,Low,93.17435294117648,27.952305882352942
3594-UVONA,85.95,35,3110.1,1,0.08622103386809268,0,Low,88.9283743315508,26.67851229946524
7750-EYXWZ,60.65,12,743.3,0,0.13094599801643145,0,Low,95.3024973563588,28.59074920690764
7054-ENNGU,50.85,9,466.6,0,0.21457877396070302,0,Low,130.93596787082097,39.28079036124629
0402-OAMEN,24.45,72,1709.1,0,0.0,0,Low,0.0,0.0
2195-VVRJF,59.1,18,1011.05,0,0.20326626186526,0,Low,144.1564329148424,43.246929874452725
8819-ZBYNA,109.1,58,6393.65,0,0.08770251534957417,0,Low,114.8201330956625,34.446039928698745
7748-UMTRK,101.3,30,2974.5,0,0.5031274244667703,1,Medium,611.601697181806,183.4805091545418
1741-WTPON,115.85,56,6567.9,0,0.02894376533665981,0,Low,40.23762257102447,12.07128677130734
7209-JCUDS,94.9,10,1048.85,1,0.6823181145382763,1,Medium,777.0238688361891,233.1071606508567
2485-ITVKB,35.1,2,68.75,1,0.6724949789013398,1,Medium,283.2548851132443,84.9764655339733
9648-BCHKM,24.65,18,471.35,0,0.017400200220523604,0,Low,5.146979225230882,1.5440937675692645
0743-HRVFF,56.15,51,2898.95,0,0.10192392746572312,0,Low,68.67634232640424,20.60290269792127
2522-AHJXR,109.45,60,6572.85,0,0.1886349862761984,0,Low,247.753190975159,74.3259572925477
9143-CANJF,55.15,24,1319.85,0,0.15557188173012657,0,Low,102.95747132899774,30.88724139869932
1444-VVSGW,115.65,70,7968.85,1,0.1237312030075188,0,Low,171.7141635338346,51.514249060150384
6898-MDLZW,53.75,12,648.65,0,0.1857130703758983,0,Low,119.7849303924544,35.93547911773632
0074-HDKDG,61.6,25,1611.0,0,0.03501421789538109,0,Low,25.8825098682657,7.76475296047971
3982-JGSFD,20.35,36,695.85,0,0.010939998870558073,0,Low,2.6715477241902814,0.8014643172570844
7928-VJYAB,90.6,11,1020.2,0,0.5461637999926593,1,Medium,593.7892833520192,178.13678500560576
1522-VVDMG,89.75,7,608.8,1,0.4815234144417076,0,Medium,518.6007173537191,155.58021520611572
2665-NPTGL,98.1,26,2510.7,0,0.4615784873183159,0,Medium,543.3701952711215,163.01105858133644
8728-SKJLR,74.25,41,3089.1,0,0.43461178326419675,0,Medium,387.2390988883993,116.1717296665198
7733-UDMTP,55.0,57,3094.05,0,0.37237618313889503,0,Medium,245.76828087167073,73.73048426150122
0431-APWVY,90.1,28,2598.95,1,0.1857130703758983,0,Low,200.7929716904212,60.23789150712636
5081-NWSUP,64.9,10,685.55,0,0.09502392344497608,0,Low,74.00463157894738,22.201389473684213
2746-DIJLO,56.3,41,2364.0,0,0.0886771742189699,0,Low,59.910298902336066,17.97308967070082
7277-OZCGZ,89.05,22,1886.25,0,0.3878473786100905,0,Medium,414.4537087827427,124.3361126348228
5236-PERKL,112.95,57,6465.0,1,0.11554621848739495,0,Low,156.6113445378151,46.983403361344536
2788-CJQAQ,19.45,13,270.2,0,0.012683088291765541,0,Low,2.9602328072980773,0.8880698421894232
3096-WPXBT,100.7,61,6018.65,0,0.11829621848739495,0,Low,142.94915042016805,42.88474512605041
9962-BFPDU,20.05,1,20.05,0,0.328537505627692,0,Medium,79.04612385402271,23.71383715620681
2892-GESUL,19.35,18,309.25,0,0.009603416980193683,0,Low,2.229913422800973,0.668974026840292
9741-YLNTD,87.95,6,522.35,0,0.5601464656790766,1,Medium,591.1785798776974,177.35357396330923
1205-WNWPJ,59.5,7,415.95,1,0.2389094505539858,0,Low,170.58134769554584,51.17440430866375
3173-NVMPX,55.3,9,501.2,0,0.24091611342105415,0,Low,159.87193286621152,47.961579859863456
9661-MHUMO,49.25,1,49.25,1,0.3350817952274263,0,Medium,198.03334097940896,59.410002293822686
6000-APYLU,80.8,9,713.1,1,0.7001295897574776,1,High,678.8456502288503,203.65369506865508
0048-PIHNL,20.45,49,900.9,0,0.02041783573404954,0,Low,5.010536889135756,1.503161066740727
9420-LOJKX,99.1,15,1426.4,1,0.3878473786100905,0,Medium,461.2281026431196,138.36843079293587
7061-OVMIM,19.55,30,608.5,0,0.012638295458618842,0,Low,2.9649441145919804,0.8894832343775941
5671-RQRLP,75.65,70,5411.4,0,0.10229946524064171,0,Low,92.86745454545455,27.860236363636364
5129-JLPIS,105.5,25,2686.05,0,0.343003663003663,0,Medium,434.2426373626373,130.27279120879118
5170-PTRKA,35.8,49,1782.0,0,0.02041783573404954,0,Low,8.77150223134768,2.631450669404304
4819-HJPIW,25.15,18,476.8,0,0.2652788945471872,0,Low,80.0611703743411,24.01835111230233
8780-RSYYU,19.2,25,532.1,0,0.0886771742189699,0,Low,20.431220940050665,6.129366282015199
2335-GSODA,40.1,23,857.75,0,0.012683088291765541,0,Low,6.103102085997579,1.8309306257992735
5696-CEIQJ,103.15,67,6895.5,0,0.05912567518608787,0,Low,73.18576074533956,21.95572822360187
6169-PPETC,20.5,35,759.35,0,0.007833505475768904,0,Low,1.9270423470391504,0.5781127041117451
4237-RLAQD,45.85,1,45.85,1,0.6002271401612627,1,Medium,330.24497251672676,99.07349175501803
7359-WWYJV,114.45,72,8375.05,0,0.02173288098291832,0,Low,29.84793874194002,8.954381622582005
8620-RJPZN,20.7,1,20.7,0,0.31317544071237613,0,Medium,77.79277947295422,23.337833841886265
7426-WEIJX,80.95,60,4859.1,0,0.25797745687802864,0,Low,250.59930161131706,75.17979048339511
7629-WIXZF,59.1,7,369.25,0,0.1441910277356362,0,Low,102.26027687011319,30.678083061033956
2616-FLVQC,19.55,64,1240.15,0,0.010939998870558073,0,Low,2.566523735032924,0.7699571205098772
9163-GHAYE,48.85,15,736.8,0,0.3061228412517568,0,Medium,179.44920954177985,53.83476286253396
4464-JCOLN,19.85,2,35.9,1,0.03565938001580033,0,Low,8.49406431976364,2.548219295929092
2971-SGAFL,78.75,13,995.35,0,0.3350817952274263,0,Medium,316.65229648991783,94.99568894697535
4735-ASGMA,98.35,26,2515.3,1,0.6480217322228112,1,Medium,764.7952483693618,229.43857451080854
5245-VDBUR,35.45,52,1958.95,0,0.02173288098291832,0,Low,9.245167570133454,2.773550271040036
1493-AMTIE,20.2,1,20.2,1,0.3350817952274263,0,Medium,81.22382716312813,24.36714814893844
1112-CUNAO,89.85,15,1424.95,1,0.4920528201941268,0,Medium,530.5313507333075,159.15940521999224
7571-YXDAD,74.9,2,147.15,1,0.6053894401741591,1,Medium,544.1240288285342,163.23720864856026
8714-EUHJO,91.15,31,2995.45,1,0.5633380612688415,1,Medium,616.1791714158588,184.85375142475763
9040-KZVWO,75.5,26,2018.1,0,0.09502392344497608,0,Low,86.09167464114833,25.8275023923445
6713-OKOMC,29.75,10,301.9,0,0.19571378186900795,0,Low,69.86982012723584,20.96094603817075
8749-CLJXC,20.05,1,20.05,0,0.3612240019867138,0,Medium,86.91049487800333,26.073148463401
4713-LZDRV,79.6,2,195.05,1,0.8527585678939454,1,High,814.5549840522967,244.366495215689
6598-RFFVI,19.3,2,28.3,1,0.05128438001580034,0,Low,11.877462411659359,3.5632387234978076
7470-MCQTK,48.75,13,633.4,1,0.30861838059327995,0,Medium,180.5417526470688,54.16252579412063
5524-KHNJP,74.75,33,2453.3,0,0.07498335960763705,0,Low,67.26007356805043,20.17802207041513
1707-HABPF,91.3,46,4126.35,0,0.1441910277356362,0,Low,157.975689987163,47.3927069961489
4581-LNWUM,49.15,13,649.4,0,0.3878473786100905,0,Medium,228.75238390423135,68.6257151712694
9710-ZUSHQ,106.75,37,4056.75,1,0.27432928686622227,0,Low,351.4158164756307,105.42474494268922
1697-LYYYX,19.1,61,1143.8,0,0.010939998870558073,0,Low,2.5074477411319105,0.7522343223395731
4013-GUXND,20.8,1,20.8,0,0.3362722714179025,0,Medium,83.93355894590846,25.18006768377254
5022-JNQEQ,75.85,9,647.5,0,0.523691624553974,1,Medium,476.66411666902707,142.99923500070813
4983-CCWMC,69.6,3,207.4,0,0.6584057468141016,1,Medium,549.9004797391376,164.97014392174128
6345-FZOQH,19.9,69,1363.45,0,0.006023550724637681,0,Low,1.4384239130434782,0.43152717391304346
0962-CQPWQ,20.3,62,1296.15,0,0.0,0,Low,0.0,0.0
5495-GPSRW,19.7,20,419.4,0,0.010939998870558073,0,Low,2.5862157329999285,0.7758647198999785
2252-JHJGE,104.0,61,6363.45,0,0.1857130703758983,0,Low,231.7699118291211,69.53097354873633
7356-AYNJP,23.9,4,97.5,0,0.07743949995851426,0,Low,22.20964858810189,6.662894576430566
2019-HDCZY,102.6,63,6296.75,0,0.1680822163814079,0,Low,206.9428248087894,62.08284744263682
8582-KRHPJ,35.0,50,1782.4,0,0.1316379974326059,0,Low,55.28795892169448,16.586387676508345
2867-UIMSS,80.5,1,80.5,1,0.7594917077389985,1,High,733.6689896758726,220.10069690276177
3487-EARAT,74.1,70,5222.3,0,0.03822097622101355,0,Low,33.986092055725244,10.195827616717573
9926-PJHDQ,76.8,72,5468.45,0,0.08380641145347029,0,Low,77.23598879551821,23.170796638655464
0289-IVARM,60.55,35,1982.6,0,0.15557188173012657,0,Low,113.03852926510996,33.91155877953299
4672-FOTSD,67.25,12,832.3,0,0.17937507321948826,0,Low,144.75568408812703,43.42670522643811
6198-PNNSZ,109.8,56,6109.65,0,0.1264374840845429,0,Low,166.59402902979372,49.97820870893811
7603-USHJS,73.75,12,871.4,1,0.4927385793291649,0,Medium,436.073642706311,130.8220928118933
6784-XYJAE,55.8,36,1941.5,0,0.09502392344497608,0,Low,63.628019138755974,19.08840574162679
3858-XHYJO,105.75,40,4228.55,0,0.1441910277356362,0,Low,182.97841419652232,54.893524258956695
1087-UDSIH,19.6,3,59.75,1,0.16985508948148703,0,Low,39.949917046045755,11.984975113813727
7251-LJBQN,103.75,40,4188.4,0,0.20515751482034275,0,Low,255.42110595132672,76.62633178539801
3200-MNQTF,70.9,67,4677.1,0,0.010939998870558073,0,Low,9.30775103907081,2.792325311721243
9359-UGBTK,72.35,67,4991.5,0,0.048251371357791666,0,Low,41.89184061283472,12.567552183850415
8160-HOWOX,66.85,7,458.1,0,0.4969669584962607,0,Medium,398.6668941057003,119.60006823171008
0258-NOKBL,90.4,3,268.45,0,0.6002271401612627,1,Medium,651.1264016469378,195.33792049408132
2800-QQUSO,100.3,42,4222.95,0,0.5143595229071156,1,Medium,619.0831217710042,185.72493653130127
2129-ALKBS,26.2,40,1077.5,0,0.0886771742189699,0,Low,27.880103574444135,8.36403107233324
9972-VAFJJ,94.0,53,4871.45,0,0.14673874720085944,0,Low,165.52130684256946,49.65639205277083
4693-VWVBO,19.55,3,61.05,0,0.14625372493740776,0,Low,34.31112387031587,10.29333716109476
6969-MVBAI,90.1,9,816.8,0,0.7344427840599379,1,High,794.0795381256048,238.22386143768142
4821-WQOYN,20.1,72,1326.25,0,0.0018099547511312218,0,Low,0.43656108597285076,0.13096832579185522
6769-DYBQN,85.0,46,3969.4,1,0.3061228412517568,0,Medium,312.245298076792,93.6735894230376
4018-PPNDW,24.1,61,1551.6,0,0.009603416980193683,0,Low,2.7773081906720134,0.833192457201604
6288-CHQJB,69.95,54,3871.85,0,0.010939998870558073,0,Low,9.183035051946447,2.754910515583934
4905-JEFDW,41.6,11,470.6,1,0.24703581160391086,0,Low,123.3202771526723,36.99608314580169
0559-CKHUS,19.55,29,521.8,0,0.009603416980193683,0,Low,2.252961623553438,0.6758884870660314
2659-VXMWZ,111.3,67,7482.1,1,0.13794102773563618,0,Low,184.23403664371568,55.2702109931147
6559-RAKOZ,97.95,49,4917.9,0,0.25037504839334107,0,Low,294.2908318815331,88.28724956445993
8809-XKHMD,100.55,72,7325.1,0,0.02894376533665981,0,Low,34.92354725521373,10.477064176564118
6365-HITVU,87.25,71,6328.7,0,0.00962802327940628,0,Low,10.080540373538376,3.024162112061513
0134-XWXCE,74.85,44,3268.05,0,0.08622103386809268,0,Low,77.44373262032084,23.233119786096253
9720-JJJOR,60.3,41,2511.3,0,0.048251371357791666,0,Low,34.91469231449805,10.474407694349415
2782-LFZVW,58.95,11,601.6,0,0.3350817952274263,0,Medium,237.03686194388138,71.11105858316441
6112-KTHFQ,19.3,13,279.3,0,0.10192392746572312,0,Low,23.605581601061477,7.081674480318443
9220-ZNKJI,88.8,55,4805.3,0,0.04456876533665981,0,Low,47.492476342744695,14.247742902823408
9820-RMCQV,48.55,11,501.0,1,0.1857130703758983,0,Low,108.19643480099835,32.458930440299504
9013-AQORL,45.55,48,2108.35,0,0.21457877396070302,0,Low,117.28875784692028,35.18662735407608
2040-OBMLJ,81.7,31,2548.65,0,0.09082396503438638,0,Low,89.04381531971241,26.71314459591372
5574-NXZIU,109.2,63,7049.75,0,0.0886771742189699,0,Low,116.20256909653816,34.86077072896145
5446-DKWYW,65.2,61,3965.05,0,0.1264812030075188,0,Low,98.9588932330827,29.68766796992481
0480-KYJVA,24.25,72,1784.5,0,0.0,0,Low,0.0,0.0
1074-AMIOH,108.25,53,5935.1,0,0.2364131909623825,0,Low,307.10073506013487,92.13022051804046
0015-UOCOJ,48.2,7,340.35,0,0.37600783091707796,0,Medium,217.4829294024379,65.24487882073136
0256-LTHVJ,81.05,28,2227.1,1,0.5783278266601185,1,Medium,562.4816442096312,168.74449326288936
4547-LYTDD,72.65,16,1194.3,1,0.5028586809999875,1,Medium,438.39219809578924,131.51765942873678
1077-HUUJM,71.05,7,472.65,0,0.6769716879152539,1,Medium,577.1860611165454,173.1558183349636
2041-JIJCI,64.0,5,370.25,0,0.4969669584962607,0,Medium,381.67062412512826,114.50118723753847
1555-HAPSU,23.9,71,1663.5,0,0.0,0,Low,0.0,0.0
4323-SADQS,34.5,7,279.25,1,0.23055973712757144,0,Low,95.45173117081457,28.63551935124437
3292-PBZEJ,111.4,11,1183.05,0,0.5350676486261725,1,Medium,715.2784326834674,214.5835298050402
6203-HBZPA,63.9,52,3334.95,0,0.010939998870558073,0,Low,8.38879113394393,2.5166373401831788
9755-JHNMN,67.4,49,3306.85,0,0.010939998870558073,0,Low,8.84827108650737,2.654481325952211
7369-TRPFD,18.8,19,279.2,0,0.012683088291765541,0,Low,2.861304718622306,0.8583914155866919
9878-TNQGW,80.95,2,171.15,1,0.8508126934984519,1,High,826.4794504643962,247.94383513931885
2279-AXJJK,95.65,52,5088.4,0,0.2364131909623825,0,Low,271.35506058662264,81.40651817598679
5016-IBERQ,84.25,23,1968.1,0,0.4022910526006501,0,Medium,406.71625417925725,122.01487625377717
1016-DJTSV,69.7,8,572.85,0,0.6979378089355598,1,Medium,583.7551833937023,175.12655501811068
8433-WPJTV,103.9,65,6767.1,0,0.16182188173012657,0,Low,201.7595221411218,60.52785664233654
8903-XEBGX,55.3,2,108.65,0,0.607942664916721,1,Medium,403.430752438736,121.0292257316208
2632-TACXW,23.65,62,1416.75,0,0.009603416980193683,0,Low,2.725449738978967,0.8176349216936901
7952-OBOYL,89.85,3,244.45,0,0.5852373747699857,1,Medium,631.0029374769986,189.30088124309955
1470-PSXNM,93.65,49,4520.15,0,0.1857130703758983,0,Low,208.7043484884345,62.61130454653035
6227-HWPWX,69.0,15,994.8,1,0.38111598702432997,0,Medium,315.56403725614524,94.66921117684358
5924-SNGKP,20.25,41,865.0,0,0.010939998870558073,0,Low,2.6584197255456115,0.7975259176636834
8818-DOPVL,104.45,46,4863.85,0,0.5926737739872069,1,Medium,742.8573083155651,222.85719249466953
4521-WFJAI,25.95,56,1444.05,0,0.00962802327940628,0,Low,2.9981664492071154,0.8994499347621346
4724-WXVWF,95.4,48,4445.3,0,0.3057337652086646,0,Medium,350.0040144108792,105.00120432326376
3717-OEAUQ,70.7,2,129.2,0,0.607942664916721,1,Medium,515.7785569153461,154.73356707460383
8165-ZJRNM,23.75,72,1679.25,0,0.0,0,Low,0.0,0.0
7838-LAZFO,78.8,45,3597.5,0,0.08770251534957417,0,Low,82.93149851455733,24.8794495543672
0513-RBGPE,62.8,37,2278.75,0,0.0174449930536703,0,Low,13.146546765245937,3.943964029573781
7251-XFOIL,89.2,61,5500.6,0,0.27981913106232315,0,Low,299.5183978891107,89.8555193667332
2525-GVKQU,20.6,60,1093.0,0,0.00913004411942685,0,Low,2.2569469063223178,0.6770840718966953
7579-OOPEC,50.15,2,115.1,1,0.44103578440719193,0,Medium,265.41533505624807,79.62460051687442
3795-GWTRD,75.55,63,4707.85,0,0.00962802327940628,0,Low,8.728765905109734,2.61862977153292
4750-ZRXIU,84.6,4,360.1,1,0.8739705882352942,1,High,887.2549411764707,266.1764823529412
5445-PZWGX,102.0,62,6529.25,1,0.1327842333105491,0,Low,162.52790157211209,48.758370471633626
0516-UXRMT,92.05,62,5755.8,0,0.12464296771340115,0,Low,137.68062213622292,41.304186640866874
0727-BNRLG,97.65,69,6743.55,0,0.08587997142176709,0,Low,100.63415051202668,30.190245153608004
3932-CMDTD,105.65,4,443.9,1,0.38176845020749467,0,Medium,484.0060411730617,145.2018123519185
1264-FUHCX,56.3,49,2780.6,0,0.0886771742189699,0,Low,59.910298902336066,17.97308967070082
6194-HBGQN,81.15,51,4126.2,0,0.07108725571153317,0,Low,69.224769611891,20.7674308835673
4524-QCSSM,44.65,26,1156.55,0,0.1857130703758983,0,Low,99.5050631074063,29.85151893222189
4570-QHXHL,43.75,9,405.7,0,0.5099767395352635,1,Medium,267.73778825601335,80.321336476804
2972-YDYUW,94.7,57,5468.95,0,0.1743062759508112,0,Low,198.08165199050183,59.424495597150546
2061-VVFST,19.5,37,805.2,0,0.0886771742189699,0,Low,20.750458767238957,6.2251376301716865
6874-SGLHU,97.0,30,3021.3,0,0.20326626186526,0,Low,236.60192881116265,70.98057864334879
9844-FELAJ,107.9,70,7475.85,0,0.1857130703758983,0,Low,240.4612835227131,72.13838505681393
1902-XBTFB,89.4,22,2001.5,1,0.5633380612688415,1,Medium,604.3490721292131,181.30472163876394
9039-RBEEE,48.95,39,1880.85,1,0.12189296771340115,0,Low,71.59992923485184,21.479978770455553
9369-XFEHK,80.6,33,2656.5,1,0.44103578440719193,0,Medium,426.56981067863603,127.9709432035908
3680-CTHUH,116.6,60,7049.5,0,0.13794102773563618,0,Low,193.00708600770213,57.902125802310636
3679-XASPY,19.45,1,19.45,0,0.2846806039488966,0,Low,66.44445296167247,19.93333588850174
9089-UOWJG,58.35,12,740.55,0,0.22506300303501284,0,Low,157.589114725116,47.2767344175348
1574-DYCWE,19.95,51,1028.75,0,0.003125,0,Low,0.748125,0.2244375
9779-DPNEJ,80.15,22,1790.65,0,0.5875955612138941,1,Medium,565.1494107755234,169.54482323265702
2967-MXRAV,18.8,1,18.8,0,0.10192392746572312,0,Low,22.99403803626714,6.898211410880141
0327-WFZSY,100.0,39,3835.55,0,0.2458344501027428,0,Low,295.00134012329136,88.50040203698741
1731-TVIUK,93.5,4,362.2,1,0.626148404179325,1,Medium,702.5385094892027,210.76155284676082
7666-WKRON,80.45,39,3201.55,1,0.1319381356767417,0,Low,127.37307618232643,38.211922854697924
3865-ZYKAD,84.9,69,5785.65,0,0.1857130703758983,0,Low,189.2044760989652,56.76134282968955
